iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ALB,Europe,Albania,2020-09-25,13045.0,124.0,138.857,373.0,3.0,2.857,4540.654,43.161,48.333,129.832,1.044,0.995,0.97,,,,,,,,,808.0,79442.0,27.652,0.281,837.0,0.291,0.1659,6.0,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-09-26,13153.0,108.0,132.429,375.0,2.0,2.429,4578.246,37.592,46.095,130.529,0.696,0.845,0.98,,,,,,,,,811.0,80253.0,27.934,0.282,834.0,0.29,0.1588,6.3,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-09-27,13259.0,106.0,124.857,377.0,2.0,2.143,4615.143,36.896,43.46,131.225,0.696,0.746,0.99,,,,,,,,,832.0,81085.0,28.224,0.29,832.0,0.29,0.1501,6.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-09-28,13391.0,132.0,122.286,380.0,3.0,2.286,4661.089,45.946,42.565,132.269,1.044,0.796,1.0,,,,,,,,,824.0,81909.0,28.511,0.287,834.0,0.29,0.1466,6.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-09-29,13518.0,127.0,121.714,384.0,4.0,2.429,4705.294,44.206,42.366,133.661,1.392,0.845,1.02,,,,,,,,,820.0,82729.0,28.796,0.285,833.0,0.29,0.1461,6.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-09-30,13649.0,131.0,123.143,387.0,3.0,2.429,4750.892,45.598,42.863,134.705,1.044,0.845,1.04,,,,,,,,,842.0,83571.0,29.089,0.293,827.0,0.288,0.1489,6.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,1848.0,11.3,30.55,643.244850038323
ALB,Europe,Albania,2020-10-01,13806.0,157.0,126.429,388.0,1.0,2.571,4805.54,54.648,44.007,135.054,0.348,0.895,1.06,,,,,,,,,1013.0,84584.0,29.442,0.353,850.0,0.296,0.1487,6.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-02,13965.0,159.0,131.429,389.0,1.0,2.286,4860.884,55.344,45.747,135.402,0.348,0.796,1.07,,,,,,,,,1085.0,85669.0,29.819,0.378,890.0,0.31,0.1477,6.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-03,14117.0,152.0,137.714,392.0,3.0,2.429,4913.792,52.908,47.935,136.446,1.044,0.845,1.08,,,,,,,,,1008.0,86677.0,30.17,0.351,918.0,0.32,0.15,6.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-04,14266.0,149.0,143.857,396.0,4.0,2.714,4965.655,51.863,50.073,137.838,1.392,0.945,1.09,,,,,,,,,963.0,87640.0,30.505,0.335,936.0,0.326,0.1537,6.5,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-05,14410.0,144.0,145.571,400.0,4.0,2.857,5015.778,50.123,50.67,139.23,1.392,0.995,1.1,,,,,,,,,912.0,88552.0,30.823,0.317,949.0,0.33,0.1534,6.5,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-06,14568.0,158.0,150.0,403.0,3.0,2.714,5070.774,54.996,52.211,140.275,1.044,0.945,1.11,,,,,,,,,905.0,89457.0,31.138,0.315,961.0,0.335,0.1561,6.4,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-07,14730.0,162.0,154.429,407.0,4.0,2.857,5127.163,56.388,53.753,141.667,1.392,0.995,1.12,,,,,,,,,914.0,90371.0,31.456,0.318,971.0,0.338,0.159,6.3,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-08,14899.0,169.0,156.143,411.0,4.0,3.286,5185.988,58.825,54.35,143.059,1.392,1.144,1.13,,,,,,,,,971.0,91342.0,31.794,0.338,965.0,0.336,0.1618,6.2,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-09,15066.0,167.0,157.286,413.0,2.0,3.429,5244.116,58.129,54.747,143.755,0.696,1.193,1.14,,,,,,,,,932.0,92274.0,32.118,0.324,944.0,0.329,0.1666,6.0,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-10,15231.0,165.0,159.143,416.0,3.0,3.429,5301.549,57.433,55.394,144.8,1.044,1.193,1.16,,,,,,,,,960.0,93234.0,32.453,0.334,937.0,0.326,0.1698,5.9,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-11,15399.0,168.0,161.857,420.0,4.0,3.429,5360.026,58.477,56.339,146.192,1.392,1.193,1.17,,,,,,,,,943.0,94177.0,32.781,0.328,934.0,0.325,0.1733,5.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-12,15570.0,171.0,165.714,424.0,4.0,3.429,5419.547,59.521,57.681,147.584,1.392,1.193,1.19,,,,,,,,,952.0,95129.0,33.112,0.331,940.0,0.327,0.1763,5.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-13,15752.0,182.0,169.143,429.0,5.0,3.714,5482.897,63.35,58.875,149.325,1.74,1.293,1.21,,,,,,,,,1055.0,96184.0,33.479,0.367,961.0,0.335,0.176,5.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-14,15955.0,203.0,175.0,434.0,5.0,3.857,5553.556,70.659,60.913,151.065,1.74,1.343,1.23,,,,,,,,,1351.0,97535.0,33.95,0.47,1023.0,0.356,0.1711,5.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-15,16212.0,257.0,187.571,439.0,5.0,4.0,5643.012,89.456,65.289,152.805,1.74,1.392,1.25,,,,,,,,,1398.0,98933.0,34.436,0.487,1084.0,0.377,0.173,5.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-16,16501.0,289.0,205.0,443.0,4.0,4.286,5743.606,100.594,71.356,154.198,1.392,1.492,1.26,,,,,,,,,1402.0,100335.0,34.924,0.488,1152.0,0.401,0.178,5.6,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-17,16774.0,273.0,220.429,448.0,5.0,4.571,5838.63,95.025,76.726,155.938,1.74,1.591,1.27,,,,,,,,,1289.0,101624.0,35.373,0.449,1199.0,0.417,0.1838,5.4,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-18,17055.0,281.0,236.571,451.0,3.0,4.429,5936.44,97.809,82.345,156.982,1.044,1.541,1.26,,,,,,,,,1276.0,102900.0,35.817,0.444,1246.0,0.434,0.1899,5.3,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-19,17350.0,295.0,254.286,454.0,3.0,4.286,6039.122,102.682,88.511,158.027,1.044,1.492,1.25,,,,,,,,,1413.0,104313.0,36.309,0.492,1312.0,0.457,0.1938,5.2,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-20,17651.0,301.0,271.286,458.0,4.0,4.143,6143.893,104.771,94.428,159.419,1.392,1.442,1.24,,,,,,,,,1407.0,105720.0,36.799,0.49,1362.0,0.474,0.1992,5.0,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-21,17948.0,297.0,284.714,462.0,4.0,4.0,6247.272,103.379,99.102,160.811,1.392,1.392,1.23,,,,,,,,,1375.0,107095.0,37.277,0.479,1366.0,0.475,0.2084,4.8,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-22,18250.0,302.0,291.143,465.0,3.0,3.714,6352.391,105.119,101.34,161.855,1.044,1.293,1.21,,,,,,,,,1405.0,108500.0,37.766,0.489,1367.0,0.476,0.213,4.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-23,18556.0,306.0,293.571,469.0,4.0,3.714,6458.902,106.511,102.185,163.248,1.392,1.293,1.2,,,,,,,,,1412.0,109912.0,38.258,0.491,1368.0,0.476,0.2146,4.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-24,18858.0,302.0,297.714,473.0,4.0,3.571,6564.021,105.119,103.627,164.64,1.392,1.243,1.19,,,,,,,,,1329.0,111241.0,38.72,0.463,1374.0,0.478,0.2167,4.6,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-25,19157.0,299.0,300.286,477.0,4.0,3.714,6668.096,104.075,104.522,166.032,1.392,1.293,1.18,,,,,,,,,1315.0,112556.0,39.178,0.458,1379.0,0.48,0.2178,4.6,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-26,19445.0,288.0,299.286,480.0,3.0,3.714,6768.342,100.246,104.174,167.077,1.044,1.293,1.17,,,,,,,,,1304.0,113860.0,39.632,0.454,1364.0,0.475,0.2194,4.6,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-27,19729.0,284.0,296.857,487.0,7.0,4.143,6867.196,98.854,103.329,169.513,2.437,1.442,1.16,,,,,,,,,1278.0,115138.0,40.077,0.445,1345.0,0.468,0.2207,4.5,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-28,20040.0,311.0,298.857,493.0,6.0,4.429,6975.447,108.252,104.025,171.602,2.088,1.541,1.15,,,,,,,,,1397.0,116535.0,40.563,0.486,1349.0,0.47,0.2215,4.5,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-29,20315.0,275.0,295.0,499.0,6.0,4.857,7071.168,95.721,102.682,173.69,2.088,1.691,1.15,,,,,,,,,1422.0,117957.0,41.058,0.495,1351.0,0.47,0.2184,4.6,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-30,20634.0,319.0,296.857,502.0,3.0,4.714,7182.205,111.036,103.329,174.734,1.044,1.641,1.16,,,,,,,,,1534.0,119491.0,41.592,0.534,1368.0,0.476,0.217,4.6,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-10-31,20875.0,241.0,288.143,509.0,7.0,5.143,7266.091,83.886,100.296,177.171,2.437,1.79,1.16,,,,,,,,,1260.0,120751.0,42.031,0.439,1359.0,0.473,0.212,4.7,tests performed,,,,,,,,,,,,,,54.63,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,2600.0,14.44,45.55,904.998165638333
ALB,Europe,Albania,2020-11-01,21202.0,327.0,292.143,518.0,9.0,5.857,7379.912,113.821,101.688,180.303,3.133,2.039,1.18,,,,,,,,,1472.0,122223.0,42.543,0.512,1381.0,0.481,0.2115,4.7,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-02,21523.0,321.0,296.857,527.0,9.0,6.714,7491.644,111.732,103.329,183.436,3.133,2.337,1.2,,,,,,,,,1446.0,123669.0,43.046,0.503,1401.0,0.488,0.2119,4.7,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-03,21904.0,381.0,310.714,532.0,5.0,6.429,7624.261,132.617,108.152,185.177,1.74,2.238,1.21,,,,,,,,,1684.0,125353.0,43.632,0.586,1459.0,0.508,0.213,4.7,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-04,22300.0,396.0,322.857,536.0,4.0,6.143,7762.1,137.838,112.379,186.569,1.392,2.138,1.23,,,,,,,,,1725.0,127078.0,44.233,0.6,1506.0,0.524,0.2144,4.7,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-05,22721.0,421.0,343.714,543.0,7.0,6.286,7908.64,146.54,119.639,189.005,2.437,2.188,1.24,,,,,,,,,1744.0,128822.0,44.84,0.607,1552.0,0.54,0.2215,4.5,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-06,23210.0,489.0,368.0,549.0,6.0,6.714,8078.849,170.209,128.092,191.094,2.088,2.337,1.25,,,,,,,,,1954.0,130776.0,45.52,0.68,1612.0,0.561,0.2283,4.4,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-07,23705.0,495.0,404.286,557.0,8.0,6.857,8251.147,172.298,140.722,193.878,2.785,2.387,1.26,,,,,,,,,1927.0,132703.0,46.191,0.671,1707.0,0.594,0.2368,4.2,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-08,24206.0,501.0,429.143,559.0,2.0,5.857,8425.533,174.386,149.374,194.575,0.696,2.039,1.26,,,,,,,,,1942.0,134645.0,46.867,0.676,1775.0,0.618,0.2418,4.1,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-09,24731.0,525.0,458.286,571.0,12.0,6.286,8608.273,182.74,159.518,198.752,4.177,2.188,1.25,,,,,,,,,1967.0,136612.0,47.551,0.685,1849.0,0.644,0.2479,4.0,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-10,25294.0,563.0,484.286,579.0,8.0,6.714,8804.24,195.967,168.568,201.536,2.785,2.337,1.24,,,,,,,,,1739.0,138351.0,48.157,0.605,1857.0,0.646,0.2608,3.8,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-11,25801.0,507.0,500.143,590.0,11.0,7.714,8980.714,176.475,174.088,205.365,3.829,2.685,1.23,,,,,,,,,1864.0,140215.0,48.806,0.649,1877.0,0.653,0.2665,3.8,tests performed,,,,,,,,,,,,,,50.93,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-12,26211.0,410.0,498.571,598.0,8.0,7.857,9123.426,142.711,173.541,208.15,2.785,2.735,1.22,,,,,,,,,1559.0,141774.0,49.348,0.543,1850.0,0.644,0.2695,3.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-13,26701.0,490.0,498.714,605.0,7.0,8.0,9293.983,170.557,173.591,210.586,2.437,2.785,1.22,,,,,,,,,2051.0,143825.0,50.062,0.714,1864.0,0.649,0.2676,3.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-14,27233.0,532.0,504.0,612.0,7.0,7.857,9479.16,185.177,175.43,213.023,2.437,2.735,1.23,,,,,,,,,2055.0,145880.0,50.777,0.715,1882.0,0.655,0.2678,3.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-15,27830.0,597.0,517.714,623.0,11.0,9.143,9686.961,207.802,180.204,216.851,3.829,3.182,1.23,,,,,,,,,2106.0,147986.0,51.51,0.733,1906.0,0.663,0.2716,3.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-16,28432.0,602.0,528.714,631.0,8.0,8.571,9896.503,209.542,184.033,219.636,2.785,2.984,1.23,,,,,,,,,2086.0,150072.0,52.236,0.726,1923.0,0.669,0.2749,3.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-17,29126.0,694.0,547.429,637.0,6.0,8.286,10138.068,241.565,190.547,221.725,2.088,2.884,1.24,,,,,,,,,2137.0,152209.0,52.98,0.744,1980.0,0.689,0.2765,3.6,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-18,29837.0,711.0,576.571,646.0,9.0,8.0,10385.55,247.482,200.691,224.857,3.133,2.785,1.23,,,,,,,,,2117.0,154326.0,53.717,0.737,2016.0,0.702,0.286,3.5,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-19,30623.0,786.0,630.286,657.0,11.0,8.429,10659.138,273.588,219.387,228.686,3.829,2.934,1.22,,,,,,,,,2152.0,156478.0,54.466,0.749,2101.0,0.731,0.3,3.3,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-20,31459.0,836.0,679.714,672.0,15.0,9.571,10950.13,290.992,236.592,233.907,5.221,3.332,1.21,,,,,,,,,2198.0,158676.0,55.231,0.765,2122.0,0.739,0.3203,3.1,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-21,32196.0,737.0,709.0,685.0,13.0,10.429,11206.662,256.532,246.786,238.432,4.525,3.63,1.19,,,,,,,,,1942.0,160618.0,55.907,0.676,2105.0,0.733,0.3368,3.0,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-22,32761.0,565.0,704.429,699.0,14.0,10.857,11403.325,196.663,245.195,243.305,4.873,3.779,1.16,,,,,,,,,1627.0,162245.0,56.474,0.566,2037.0,0.709,0.3458,2.9,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-23,33556.0,795.0,732.0,716.0,17.0,12.143,11680.046,276.721,254.792,249.223,5.917,4.227,1.15,,,,,,,,,2032.0,164277.0,57.181,0.707,2029.0,0.706,0.3608,2.8,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-24,34300.0,744.0,739.143,735.0,19.0,14.0,11939.014,258.969,257.278,255.836,6.613,4.873,1.13,,,,,,,,,2095.0,166372.0,57.91,0.729,2023.0,0.704,0.3654,2.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-25,34944.0,644.0,729.571,743.0,8.0,13.857,12163.175,224.161,253.946,258.621,2.785,4.823,1.11,,,,,,,,,1727.0,168099.0,58.511,0.601,1968.0,0.685,0.3707,2.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-26,35600.0,656.0,711.0,753.0,10.0,13.714,12391.513,228.338,247.482,262.101,3.481,4.774,1.1,,,,,,,,,1777.0,169876.0,59.13,0.619,1914.0,0.666,0.3715,2.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-27,36245.0,645.0,683.714,771.0,18.0,14.143,12616.023,224.509,237.985,268.367,6.265,4.923,1.09,,,,,,,,,1778.0,171654.0,59.749,0.619,1854.0,0.645,0.3688,2.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
ALB,Europe,Albania,2020-11-28,36790.0,545.0,656.286,787.0,16.0,14.571,12805.724,189.702,228.437,273.936,5.569,5.072,1.08,,,,,,,,,1416.0,173070.0,60.242,0.493,1779.0,0.619,0.3689,2.7,tests performed,,,,,,,,,,,,,,65.74,2872934.0,104.871,38.0,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,,,,
